order_id,order_status,customer,order_date,order_quantity,sales,discount,product_category,product_sub_category
22402,Order Returned,Brad Thomas,2009-05-27,33,2388680,0.04,Office Supplies,Binders & Binder Accessories
22433,Order Finished,Bryan Spruell,2011-03-03,44,1595960,0.05,Technology,Telephones & Communication
22465,Order Finished,Thea Hendricks,2012-07-21,4,2243560,0.04,Furniture,Chairs & Chairmats
22466,Order Finished,Tamara Willingham,2012-03-28,31,10808360,0.07,Furniture,Chairs & Chairmats
22497,Order Finished,Brendan Murry,2012-04-28,37,6518500,0.04,Technology,Office Machines
22752,Order Finished,Barry Weirich,2012-12-07,2,477520,0.1,Office Supplies,Storage & Organization
22848,Order Finished,Nicole Brennan,2011-12-10,20,280740,0.01,Office Supplies,Appliances
22850,Order Finished,Allen Armold,2011-04-30,4,210260,0.08,Technology,Computer Peripherals
22913,Order Finished,Giulietta Dortch,2010-06-25,32,353540,0.06,Office Supplies,Paper
22914,Order Finished,Adam Hart,2012-01-13,30,673300,0.07,Office Supplies,Appliances
23235,Order Finished,Darren Budd,2011-07-05,6,34860,0.02,Furniture,Tables
23238,Order Finished,Bradley Drucker,2010-03-31,25,5952380,0.05,Technology,Office Machines
23297,Order Finished,Adam Hart,2012-07-02,20,997360,0.06,Office Supplies,Appliances
23301,Order Finished,Adam Hart,2011-04-18,4,56920,0.02,Technology,Computer Peripherals
23329,Order Finished,Maris La Ware,2010-12-26,4,62237,0.05,Technology,Telephones & Communication
23366,Order Finished,Tim Taslimi,2010-11-19,12,272200,0.06,Furniture,Office Furnishings
23395,Order Finished,Janet Martin,2012-10-27,31,2592920,0.01,Technology,Computer Peripherals
23555,Order Finished,Adam Hart,2012-12-11,29,209400,0.09,Office Supplies,Labels
23617,Order Finished,Christy Brittain,2011-05-05,6,494680,0.04,Office Supplies,Binders & Binder Accessories
23652,Order Finished,Sara Luxemburg,2009-08-30,27,610960,0.1,Office Supplies,Pens & Art Supplies
23680,Order Finished,Ivan Liston,2010-11-06,8,4058992,0.1,Furniture,Tables
23719,Order Finished,Brian Stugart,2010-07-25,17,245480,0.08,Office Supplies,Paper
23778,Order Finished,Carlos Meador,2009-07-13,13,211880,0.06,Office Supplies,Appliances
23808,Order Finished,Ed Braxton,2009-02-07,30,1260280,0.04,Office Supplies,Paper
23877,Order Finished,Nicole Brennan,2009-07-12,31,3249193,0.07,Technology,Telephones & Communication
24548,Order Finished,Deanra Eno,2011-03-14,32,538600,0.04,Furniture,Office Furnishings
24610,Order Finished,Dean Katz,2010-01-18,4,1766620,0.01,Furniture,Chairs & Chairmats
24677,Order Finished,Joni Wasserman,2012-03-05,44,728800,0.05,Technology,Computer Peripherals
25027,Order Finished,Mick Brown,2009-12-16,25,7171820,0.06,Furniture,Tables
25378,Order Finished,Tim Taslimi,2011-12-18,48,7426025,0.09,Technology,Telephones & Communication
25445,Order Finished,Tracy Hopkins,2009-05-25,48,2888000,0.08,Office Supplies,Binders & Binder Accessories
25476,Order Finished,Cyra Reiten,2012-10-02,21,1353380,0.09,Technology,Computer Peripherals
25797,Order Finished,Roland Fjeld,2012-09-01,28,1850860,0.0,Technology,Computer Peripherals
25889,Order Finished,Chris Mc Afee,2010-06-08,23,643260,0.04,Furniture,Office Furnishings
25986,Order Finished,Barry Pond,2012-06-22,48,556140,0.08,Office Supplies,Paper
26021,Order Finished,Nicole Brennan,2012-09-14,17,657254,0.0,Technology,Telephones & Communication
26274,Order Finished,Alan Schoenberger,2012-06-12,41,755660,0.06,Office Supplies,Paper
26437,Order Finished,Sara Luxemburg,2011-11-28,4,104860,0.03,Furniture,Office Furnishings
26464,Order Finished,Tamara Willingham,2011-12-11,25,537160,0.03,Office Supplies,Appliances
26631,Order Finished,Jeremy Pistek,2010-11-01,37,463300,0.0,Office Supplies,Paper
26689,Order Finished,Tamara Willingham,2009-09-29,2,396880,0.01,Furniture,Office Furnishings
26786,Order Finished,Evan Henry,2010-04-07,29,593880,0.08,Office Supplies,Appliances
26976,Order Finished,Thea Hendricks,2011-05-20,44,1459500,0.02,Office Supplies,Envelopes
27169,Order Finished,Helen Andreada,2011-09-11,16,219800,0.01,Office Supplies,Binders & Binder Accessories
27524,Order Finished,Jay Fine,2010-02-01,50,687880,0.02,Office Supplies,Paper
27712,Order Returned,Speros Goranitis,2010-03-04,20,493260,0.08,Office Supplies,Paper
27715,Order Finished,Darrin Sayre,2011-09-19,12,189040,0.06,Office Supplies,Binders & Binder Accessories
27744,Order Returned,Pete Kriz,2010-08-03,22,213380,0.01,Office Supplies,Binders & Binder Accessories
27745,Order Finished,Brad Thomas,2010-09-20,41,12253860,0.01,Furniture,Tables
28007,Order Finished,Deborah Brumfield,2010-04-08,23,257940,0.03,Office Supplies,Appliances
28129,Order Finished,Nora Paige,2012-01-26,5,214820,0.05,Office Supplies,Paper
28224,Order Finished,Kean Thornton,2012-12-19,25,326820,0.07,Office Supplies,Binders & Binder Accessories
28354,Order Finished,Dave Kipp,2009-03-27,34,1015320,0.1,Technology,Computer Peripherals
28387,Order Returned,Maureen Gastineau,2012-06-29,37,6425940,0.03,Office Supplies,Envelopes
28485,Order Finished,Giulietta Dortch,2012-01-12,12,98360,0.07,Office Supplies,Pens & Art Supplies
28643,Order Finished,Thomas Thornton,2010-04-27,16,1319000,0.09,Office Supplies,Binders & Binder Accessories
28737,Order Finished,Brad Thomas,2011-10-03,50,826740,0.04,Office Supplies,"Scissors, Rulers & Trimmers"
28807,Order Finished,Patrick Bzostek,2011-03-31,9,118700,0.02,Office Supplies,Paper
28832,Order Finished,Dave Kipp,2010-09-24,46,3001680,0.1,Office Supplies,Envelopes
28933,Order Finished,Shirley Jackson,2009-07-09,1,22320,0.01,Office Supplies,Envelopes
29090,Order Finished,Muhammed Lee,2012-01-16,24,198200,0.02,Office Supplies,Labels
29221,Order Finished,Jay Fine,2012-05-29,41,650660,0.0,Office Supplies,Paper
29505,Order Returned,Brad Thomas,2012-12-27,22,90420,0.02,Office Supplies,Pens & Art Supplies
29831,Order Finished,Sara Luxemburg,2012-03-29,29,4350440,0.0,Office Supplies,Appliances
30759,Order Finished,Brad Thomas,2009-05-08,2,129580,0.03,Furniture,Office Furnishings
30848,Order Finished,Speros Goranitis,2011-05-01,13,8648580,0.09,Furniture,Tables
30885,Order Finished,Victoria Pisteka,2010-06-21,24,468480,0.09,Office Supplies,Storage & Organization
30887,Order Finished,Brad Thomas,2010-07-07,44,8714234,0.07,Technology,Telephones & Communication
31233,Order Finished,Brad Thomas,2011-09-24,41,2596580,0.06,Technology,Computer Peripherals
31461,Order Finished,Adam Hart,2011-06-27,26,2926840,0.08,Office Supplies,Appliances
31524,Order Finished,Ed Jacobs,2011-06-26,10,2051760,0.08,Furniture,Chairs & Chairmats
31590,Order Finished,Luke Foster,2010-06-05,5,86980,0.06,Technology,Computer Peripherals
31619,Order Finished,Pete Kriz,2009-09-17,11,229740,0.1,Office Supplies,Appliances
32099,Order Finished,Emily Burns,2010-05-05,41,1013460,0.08,Office Supplies,Paper
32129,Order Finished,Dave Kipp,2011-07-02,20,258540,0.07,Office Supplies,Paper
32291,Order Finished,Doug O'Connell,2009-11-05,13,366440,0.01,Furniture,Office Furnishings
33095,Order Finished,Mick Brown,2009-02-15,30,9693480,0.01,Technology,Computer Peripherals
33126,Order Finished,Deborah Brumfield,2011-11-12,46,11959680,0.01,Furniture,Chairs & Chairmats
33222,Order Finished,Nicole Brennan,2012-06-19,18,841520,0.05,Office Supplies,Binders & Binder Accessories
33317,Order Returned,Jay Fine,2009-05-11,35,406700,0.08,Office Supplies,Appliances
33445,Order Finished,Juliana Krohn,2012-08-02,18,3553920,0.07,Furniture,Bookcases
33604,Order Finished,Yana Sorensen,2011-08-18,10,119240,0.04,Office Supplies,Binders & Binder Accessories
33696,Order Finished,Bradley Drucker,2009-05-07,2,115460,0.06,Technology,Computer Peripherals
33702,Order Finished,Adam Hart,2012-09-02,14,112520,0.0,Office Supplies,Labels
33923,Order Finished,Benjamin Venier,2009-01-07,34,3923583,0.05,Technology,Telephones & Communication
33924,Order Finished,Ivan Liston,2012-10-18,12,12336140,0.05,Technology,Office Machines
34243,Order Finished,Tom Ashbrook,2011-02-11,10,178080,0.08,Furniture,Office Furnishings
34279,Order Finished,Joni Wasserman,2012-03-28,3,1681104,0.1,Furniture,Tables
34406,Order Finished,Eric Murdock,2012-09-28,29,285180,0.02,Office Supplies,Rubber Bands
34597,Order Finished,Brad Thomas,2010-12-16,8,1698674,0.07,Technology,Telephones & Communication
34980,Order Finished,Victoria Pisteka,2010-08-02,7,281540,0.01,Furniture,Office Furnishings
35361,Order Finished,Corey Lock,2009-04-06,40,1493860,0.09,Office Supplies,Paper
35587,Order Finished,Barry Pond,2011-11-10,43,417540,0.03,Furniture,Office Furnishings
35780,Order Finished,Chris Mc Afee,2011-01-17,6,57100,0.01,Office Supplies,Pens & Art Supplies
35814,Order Finished,Karen Carlisle,2012-03-27,11,649040,0.08,Furniture,Office Furnishings
35938,Order Finished,Bart Folk,2012-11-17,6,3541400,0.05,Furniture,Chairs & Chairmats
35968,Order Finished,Barry Weirich,2012-03-03,21,282400,0.05,Office Supplies,Binders & Binder Accessories
36033,Order Finished,Michael Stewart,2009-12-19,15,166040,0.06,Technology,Computer Peripherals
36160,Order Returned,Bryan Spruell,2012-11-22,12,4437782,0.0,Technology,Telephones & Communication
36356,Order Finished,Christy Brittain,2011-12-25,45,9537180,0.01,Furniture,Chairs & Chairmats
36647,Order Finished,Christy Brittain,2009-06-30,21,359960,0.01,Office Supplies,Rubber Bands
36832,Order Finished,Bobby Trafton,2012-06-01,43,1065780,0.09,Office Supplies,Binders & Binder Accessories
36867,Order Finished,Speros Goranitis,2009-09-05,21,10964360,0.06,Furniture,Chairs & Chairmats
37250,Order Returned,Grant Thornton,2010-01-14,13,946920,0.03,Office Supplies,Envelopes
37505,Order Finished,Bryan Spruell,2011-06-03,1,58380,0.03,Office Supplies,Envelopes
37537,Order Finished,Alan Schoenberger,2009-01-02,4,2478120,0.0,Furniture,Chairs & Chairmats
37606,Order Finished,Patrick Bzostek,2010-02-22,1,39920,0.05,Office Supplies,Paper
37668,Order Finished,Victoria Pisteka,2010-01-08,33,956540,0.01,Technology,Office Machines
37830,Order Finished,Tamara Willingham,2009-08-16,39,1955840,0.05,Office Supplies,Pens & Art Supplies
37957,Order Finished,Bobby Trafton,2010-11-05,31,458520,0.0,Office Supplies,Binders & Binder Accessories
38406,Order Finished,Denny Ordway,2010-12-02,12,1509880,0.01,Furniture,Bookcases
38594,Order Finished,Roland Fjeld,2009-12-01,26,2023800,0.07,Technology,Computer Peripherals
38657,Order Finished,Elizabeth Moffitt,2010-05-28,38,2558500,0.01,Technology,Computer Peripherals
38913,Order Finished,David Kendrick,2009-09-06,7,460580,0.03,Office Supplies,Binders & Binder Accessories
38948,Order Finished,Julia Barnett,2011-06-05,9,2788560,0.03,Office Supplies,Storage & Organization
39041,Order Finished,Adam Hart,2011-10-26,47,836060,0.0,Furniture,Office Furnishings
39136,Order Finished,Shirley Jackson,2009-06-24,49,5387028,0.02,Technology,Telephones & Communication
39232,Order Finished,Adam Hart,2011-07-12,11,783800,0.1,Office Supplies,Paper
39617,Order Finished,Bradley Drucker,2011-12-17,33,2567360,0.08,Furniture,Office Furnishings
39649,Order Finished,Karen Carlisle,2009-10-19,10,2703306,0.01,Technology,Telephones & Communication
39654,Order Finished,Grant Thornton,2012-09-30,39,1712300,0.03,Office Supplies,Binders & Binder Accessories
39808,Order Finished,Brendan Murry,2012-09-02,50,4052840,0.03,Office Supplies,Envelopes
39841,Order Finished,Benjamin Venier,2010-01-01,43,588260,0.01,Office Supplies,Paper
39847,Order Finished,Jennifer Patt,2010-04-04,29,250820,0.08,Office Supplies,Binders & Binder Accessories
39907,Order Finished,Jennifer Patt,2010-08-29,12,757680,0.05,Technology,Computer Peripherals
40068,Order Finished,Jennifer Patt,2010-04-20,1,400760,0.02,Furniture,Chairs & Chairmats
40420,Order Finished,Jeremy Pistek,2011-01-10,22,118160,0.1,Office Supplies,Binders & Binder Accessories
40485,Order Finished,David Bremer,2009-12-27,36,444500,0.05,Office Supplies,Paper
40998,Order Finished,Nora Paige,2009-05-02,43,2466440,0.05,Technology,Computer Peripherals
41152,Order Finished,Bobby Trafton,2011-09-03,49,7405840,0.03,Office Supplies,Appliances
41157,Order Finished,Nicole Brennan,2011-04-16,39,7708800,0.09,Furniture,Office Furnishings
41349,Order Finished,Jennifer Patt,2011-12-17,44,692400,0.0,Office Supplies,Binders & Binder Accessories
41440,Order Finished,Alejandro Savely,2009-09-22,20,185880,0.09,Office Supplies,Labels
41539,Order Finished,Charles Crestani,2011-05-03,24,83700,0.04,Office Supplies,Pens & Art Supplies
41574,Order Finished,Brendan Murry,2010-09-20,23,567640,0.01,Office Supplies,Pens & Art Supplies
41831,Order Finished,Muhammed Lee,2012-07-21,43,6882180,0.03,Technology,Office Machines
41888,Order Finished,Victoria Pisteka,2009-02-28,18,3958940,0.1,Office Supplies,Binders & Binder Accessories
42054,Order Finished,Patrick Bzostek,2012-09-14,32,189100,0.01,Office Supplies,Binders & Binder Accessories
42148,Order Finished,Jeremy Pistek,2011-10-20,11,90620,0.07,Office Supplies,Paper
42338,Order Finished,Adam Hart,2009-11-02,14,127820,0.04,Furniture,Office Furnishings
42343,Order Finished,Berenike Kampe,2009-08-14,46,6824160,0.04,Furniture,Bookcases
42467,Order Finished,Julia Barnett,2010-10-14,10,477760,0.01,Office Supplies,Binders & Binder Accessories
42563,Order Returned,Jeremy Pistek,2010-08-12,7,88500,0.07,Office Supplies,Binders & Binder Accessories
42567,Order Finished,Tom Prescott,2010-01-11,12,3880640,0.0,Furniture,Tables
42691,Order Finished,Noel Staavos,2010-05-24,50,4895300,0.0,Furniture,Office Furnishings
42919,Order Finished,David Bremer,2011-10-06,7,2286857,0.04,Technology,Telephones & Communication
43010,Order Finished,Bryan Spruell,2012-10-09,40,466400,0.0,Office Supplies,Paper
43043,Order Finished,Adam Hart,2012-04-14,4,1808240,0.07,Office Supplies,Appliances
43397,Order Finished,Damala Kotsonis,2011-05-12,35,4260620,0.08,Furniture,Chairs & Chairmats
43494,Order Returned,Jill Matthias,2012-01-03,2,7336560,0.09,Technology,Office Machines
43682,Order Finished,Tim Taslimi,2012-08-27,14,3699200,0.06,Technology,Telephones & Communication
43814,Order Finished,Grant Thornton,2011-01-09,40,394200,0.09,Office Supplies,Binders & Binder Accessories
43815,Order Finished,Corey Catlett,2012-06-13,40,1271180,0.07,Office Supplies,Binders & Binder Accessories
43844,Order Finished,Deborah Brumfield,2010-10-31,25,2019736,0.02,Technology,Telephones & Communication
43846,Order Finished,Jill Matthias,2009-02-26,9,62720,0.1,Office Supplies,Paper
43974,Order Finished,Harold Dahlen,2009-09-16,8,128460,0.03,Office Supplies,Envelopes
44003,Order Finished,Maris La Ware,2011-11-17,38,404840,0.09,Office Supplies,Binders & Binder Accessories
44069,Order Finished,Elizabeth Moffitt,2009-01-02,16,275260,0.09,Office Supplies,Paper
44133,Order Finished,Mark Packer,2010-01-06,35,362300,0.06,Furniture,Office Furnishings
44517,Order Finished,Christy Brittain,2009-04-23,5,65000,0.03,Office Supplies,Paper
44549,Order Finished,Bill Shonely,2012-01-22,5,22500,0.08,Office Supplies,Binders & Binder Accessories
44679,Order Finished,Debra Catini,2012-06-03,22,255020,0.07,Office Supplies,Binders & Binder Accessories
44836,Order Finished,Tamara Willingham,2009-09-11,21,251580,0.02,Office Supplies,Binders & Binder Accessories
45158,Order Finished,Juliana Krohn,2010-04-10,40,751040,0.09,Office Supplies,Paper
45254,Order Finished,Corey Lock,2010-07-26,45,6655680,0.06,Furniture,Tables
45315,Order Finished,Peter Buhler,2012-04-20,32,2283800,0.02,Office Supplies,Storage & Organization
45380,Order Finished,Charles Crestani,2009-04-30,34,3825969,0.06,Technology,Telephones & Communication
45409,Order Finished,Damala Kotsonis,2010-04-12,11,6854620,0.1,Furniture,Chairs & Chairmats
45539,Order Finished,Grant Thornton,2009-08-02,15,538400,0.02,Technology,Computer Peripherals
45605,Order Returned,Nora Paige,2010-04-10,7,2988540,0.05,Furniture,Tables
45664,Order Finished,Karen Carlisle,2012-06-09,24,946060,0.09,Furniture,Office Furnishings
45671,Order Finished,Charles Crestani,2011-06-12,13,253360,0.05,Furniture,Office Furnishings
45762,Order Finished,Barry Weirich,2010-07-21,21,1587700,0.01,Office Supplies,Paper
46151,Order Finished,Tony Molinari,2009-11-08,23,407820,0.02,Office Supplies,Binders & Binder Accessories
46407,Order Finished,Rick Huthwaite,2009-03-26,7,76740,0.1,Office Supplies,Binders & Binder Accessories
46499,Order Finished,George Zrebassa,2009-06-07,1,93880,0.06,Office Supplies,Appliances
46631,Order Finished,Harold Dahlen,2012-03-11,39,1861680,0.05,Office Supplies,Paper
46662,Order Returned,Aaron Hawkins,2011-12-29,8,114440,0.07,Office Supplies,Paper
46691,Order Finished,Debra Catini,2012-06-24,47,3352500,0.04,Furniture,Office Furnishings
46880,Order Finished,Karen Carlisle,2010-07-03,1,59980,0.07,Office Supplies,Paper
47011,Order Finished,Roland Fjeld,2009-02-19,33,746260,0.05,Office Supplies,Storage & Organization
47201,Order Finished,Tim Taslimi,2009-12-28,18,199100,0.03,Technology,Computer Peripherals
47522,Order Finished,Juliana Krohn,2012-10-23,5,161120,0.03,Office Supplies,Envelopes
47584,Order Finished,Bryan Spruell,2010-07-27,4,40380,0.03,Office Supplies,Labels
47683,Order Finished,Harold Dahlen,2010-09-01,38,163940,0.05,Office Supplies,Binders & Binder Accessories
47872,Order Finished,Brad Thomas,2009-06-12,38,3512540,0.09,Office Supplies,Appliances
47877,Order Finished,Tamara Willingham,2009-08-28,16,546720,0.04,Office Supplies,"Scissors, Rulers & Trimmers"
47879,Order Finished,Tamara Willingham,2012-01-11,19,345080,0.08,Office Supplies,Paper
47910,Order Returned,Brad Thomas,2009-08-15,30,10581140,0.08,Office Supplies,Storage & Organization
48192,Order Finished,Jill Matthias,2009-12-16,15,4555340,0.0,Furniture,Bookcases
48288,Order Finished,Nicole Brennan,2011-07-22,25,6616560,0.08,Furniture,Bookcases
48293,Order Returned,Victoria Pisteka,2012-04-09,47,741200,0.03,Office Supplies,Envelopes
48294,Order Finished,Aaron Hawkins,2010-05-26,43,8144020,0.01,Office Supplies,Appliances
48322,Order Finished,Paul Van Hugh,2012-03-04,14,82740,0.05,Office Supplies,Pens & Art Supplies
48353,Order Returned,Jeremy Pistek,2012-12-15,18,142440,0.04,Office Supplies,Pens & Art Supplies
48420,Order Finished,Berenike Kampe,2009-10-11,46,1726520,0.09,Furniture,Office Furnishings
48512,Order Finished,Cyra Reiten,2011-08-03,48,477580,0.04,Office Supplies,Paper
48641,Order Finished,Benjamin Venier,2011-12-05,13,133660,0.0,Office Supplies,Paper
48672,Order Finished,Nora Paige,2012-12-26,43,511400,0.0,Office Supplies,Rubber Bands
48709,Order Finished,Helen Andreada,2011-08-28,17,94240,0.01,Office Supplies,Pens & Art Supplies
